"","name","is.nbreak","is.tfirstneg","is.tfirstneg.pknown","is.tfirstneg.pknown.offs","is.tfirstneg.offs","is.tfirstneg.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"628","ratio_quantity.N82059",2,Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA,0.632967116916696,NA,NA
"629","ratio_quantity.N82060",3,29,29,31,31,29,-0.934833024118735,-526264207384346,34.9424360800998,0.934833024118737,0.908079508079503,0.0267535160392343,0.0286184969390172
"630","ratio_quantity.N82062",1,44,44,44,44,44,-0.0201226177657194,-0.0258654497073568,0.545454545454546,0.798095473192085,0.355397882346258,0.442697590845827,0.55469252203023
"631","ratio_quantity.N82065",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","ratio_quantity.N82066",2,50,50,50,50,50,-0.0421315364137922,-0.062476301847423,0.5625,0.716491816519424,0.0423872338987492,0.674104582620675,0.940840588934207
"633","ratio_quantity.N82067",3,15,15,Inf,Inf,20,0.42144190798376,0.713761238102668,2.02041800202511,0.744849259815019,0.953440703546633,-0.208591443731614,-0.280045178246424
"634","ratio_quantity.N82070",2,40,40,40,40,40,-0.00758944752906979,-0.00755080852324093,0.538461538461538,1.01270664864865,0.815381012892835,0.197325635755814,0.19484974846282
"635","ratio_quantity.N82073",1,Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA,0.849990434853833,NA,NA
"636","ratio_quantity.N82074",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","ratio_quantity.N82076",2,43,43,43,43,43,-0.0127861109478756,-0.0130851769986346,0.521739130434783,0.98993078000431,0.69585022820317,0.294080551801139,0.297071833446637
"638","ratio_quantity.N82077",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","ratio_quantity.N82078",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","ratio_quantity.N82079",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","ratio_quantity.N82083",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","ratio_quantity.N82084",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","ratio_quantity.N82089",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","ratio_quantity.N82090",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","ratio_quantity.N82091",2,40,40,40,40,40,-0.00892304996561248,-0.0109276931146355,0.538461538461538,0.825476907399785,0.593477608293861,0.231999299105925,0.281048805879636
"646","ratio_quantity.N82092",2,42,42,42,42,42,-0.00458598273405913,-0.00536296881471955,0.541666666666667,0.859706139590491,0.749642553973072,0.110063585617419,0.128024659297939
"647","ratio_quantity.N82093",2,52,52,52,52,52,-0.431996161323892,-0.803542517137356,2.34055628267636,0.969610726963668,0.78504086016691,0.184569866796759,0.190354604857496
"648","ratio_quantity.N82094",2,50,50,50,50,50,-0.208893620624875,-0.281039997561781,1.16761431350124,0.952181488676305,0.773275133889954,0.178906354786351,0.187891023837337
"649","ratio_quantity.N82095",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","ratio_quantity.N82097",2,38,38,38,38,38,-0.00508203805422902,-0.00603449438837186,0.535714285714286,0.847246721150435,0.704949655632021,0.142297065518414,0.167952335448636
"651","ratio_quantity.N82099",2,36,36,36,36,36,-0.0103250021087406,-0.0136901479010639,0.533333333333333,0.764517154257679,0.45476709099546,0.309750063262219,0.405157767274661
"652","ratio_quantity.N82101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","ratio_quantity.N82103",2,50,50,50,50,50,-0.0331015697495666,-0.0342197244083502,0.5625,1.00042583439178,0.470800718398716,0.529625115993066,0.529399679402578
"654","ratio_quantity.N82104",2,41,41,41,41,41,-0.0105196317957544,-0.0106745224249482,0.52,0.996009321823311,0.733018526929451,0.26299079489386,0.264044511563832
"655","ratio_quantity.N82106",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","ratio_quantity.N82108",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","ratio_quantity.N82109",2,26,26,Inf,Inf,26,-0.145750996454715,-0.220820278642623,2.21546233699095,0.805794527559029,0.740006455236086,0.0657880723229427,0.0816437318359963
"658","ratio_quantity.N82110",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","ratio_quantity.N82113",2,35,35,35,35,35,-0.00709040852231829,-0.013656843035278,0.516129032258065,0.526273978546705,0.306471314354837,0.219802664191868,0.417658241053164
"660","ratio_quantity.N82115",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","ratio_quantity.N82116",1,Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA,0.89304145272606,NA,NA
"662","ratio_quantity.N82117",4,3,3,3,3,29,0.0364887531786064,0.0800170625421546,0.527740543384566,0.51140726460069,0.718831653171971,-0.207424388571281,-0.40559531107412
"663","ratio_quantity.N82617",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","ratio_quantity.N82621",2,40,40,40,40,40,-0.0180706925852243,-0.0291451677828695,0.538461538461538,0.638094317765574,0.168256310549743,0.469838007215831,0.736314356882335
"665","ratio_quantity.N82623",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","ratio_quantity.N82641",3,27,27,Inf,Inf,32,0.0507111996052425,0.10912597053773,0.572085330598776,0.518616189202241,0.873187068005691,-0.35457087880345,-0.683686483734468
"667","ratio_quantity.N82645",2,34,34,34,34,34,-0.190260576095589,-0.32926509474928,1.14845033494971,0.768094604450351,0.602427382886155,0.165667221564196,0.215685959261161
"668","ratio_quantity.N82646",1,38,38,38,38,38,-0.0134731208317629,-0.0148827135818059,0.535714285714286,0.918759697617986,0.541512314328625,0.377247383289361,0.41060506274647
