"","name","is.nbreak","is.tfirstneg","is.tfirstneg.pknown","is.tfirstneg.pknown.offs","is.tfirstneg.offs","is.tfirstneg.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"26","ratio_quantity.0102000T0",4,4,4,NA,NA,4,-0.0089109433852949,-0.0729777031196769,0.577104896591815,0.131015956346332,0.11557518736669,0.0154407689796428,0.117854110371305
"27","ratio_quantity.0102000X0",3,3,3,3,3,21,-0.000201187606805327,-0.00613864769203118,0.509302046820074,0.0328898543678089,0.016693783822794,0.0161960705450149,0.492433635123263
"28","ratio_quantity.0102000Y0",3,22,22,22,22,29,0.0019527941033006,0.180841309152711,0.764459212040245,0.0120678052615521,0.014622283083971,-0.00255447782241885,-0.211677083533771
"29","ratio_quantity.010300000",8,48,48,69,69,48,-1.17142857142858,6.8333333333328,1.1714285714286,0.99999999999999,1.4210854715202e-14,0.999999999999976,0.999999999999986
"30","ratio_quantity.0103010D0",4,2,2,NA,NA,50,-0.000704686018363319,-0.0164578003797631,0.504448866330468,0.0432243754664406,0.00550693021928407,0.0377174452471565,0.87259665038863
"31","ratio_quantity.0103010H0",3,2,2,2,2,23,-7.01336522355869e-05,-0.0121845773005095,0.502526344091906,0.00581663023844106,0.00162976602365115,0.00418686421478992,0.719809244039562
"32","ratio_quantity.0103010N0",4,2,2,2,2,2,-0.000261916397834775,-0.0132204735794707,0.501344450325265,0.0201061053132577,0.00286598004022443,0.0172401252730333,0.857457225277009
"33","ratio_quantity.0103010T0",5,77,77,Inf,Inf,78,0.00021339899345392,0.000216565178063669,0.547492614998962,0.987736119324899,0.990074769976335,-0.00233865065143568,-0.00236768769075096
"34","ratio_quantity.0103030S0",5,46,46,46,46,69,-0.596812879601936,-0.694652994963399,0.645253371667152,0.924927952038345,0,0.924927952038345,1
"35","ratio_quantity.0103030W0",4,68,68,68,68,68,-0.2163983962597,-0.987717246449064,0.990909665915993,0.435487813841172,-0.00127933800543367,0.436767151846605,1.00293771252552
"36","ratio_quantity.0103040M0",5,9,9,NA,NA,12,-1,-58870583364320.2,0.999999999999975,1.00000000000002,-2.8421709430404e-14,1.00000000000004,1.00000000000003
"37","ratio_quantity.0103050E0",4,2,2,2,2,2,-0.000591501716296122,-0.0162856870811478,0.535455971183271,0.0369118432130231,0.032493166435629,0.00441867677739403,0.119708917051183
"38","ratio_quantity.0103050L0",5,2,2,Inf,Inf,78,0.000601950824951571,0.00149108967495388,0.503245266372434,0.403798795769415,0.426525419223864,-0.0227266234544483,-0.0562820486156826
"39","ratio_quantity.0103050P0",3,25,25,NA,NA,77,-0.000789650837676206,-0.00143982794338365,0.52104033262676,0.548755226985949,0.513898099563603,0.0348571274223465,0.0635203560862647
"40","ratio_quantity.0103050R0",5,2,2,Inf,Inf,8,8.11368273070489e-05,0.00492698557636869,0.506462923788683,0.0165383417467995,0.0213444286386153,-0.00480608689181575,-0.290602707659359
"41","ratio_quantity.0103050T0",5,3,3,3,3,3,-0.000516960335595852,-0.0318387914448462,0.514301996160487,0.0168563083780133,0.00579945125125249,0.0110568571267608,0.655947724662116
"42","ratio_quantity.0104010H0",3,9,9,9,9,9,-0.999999999999994,43303842570869.9,1.00000000000004,0.99999999999997,1.4210854715202e-14,0.999999999999956,0.999999999999986
"43","ratio_quantity.0104020H0",5,27,27,27,27,27,-0.00626619082422557,-0.0988445818253225,0.528912708098902,0.0696605692363791,-0.00142326817129215,0.0710838374076713,1.02043147489166
"44","ratio_quantity.0104020L0",5,42,42,Inf,Inf,52,0.00841147848419156,0.00852528457196509,0.76692116905321,0.987286011800574,0.998253864591202,-0.0109678527906274,-0.0111090936765372
"45","ratio_quantity.0104020N0",4,8,8,8,8,65,-5.7509712084014e-05,-0.0151890852662846,0.50036536572129,0.00382705862232324,0.00106860812879898,0.00275845049352426,0.720775604908221
"46","ratio_quantity.0104020P0",6,25,25,25,25,39,-0.000204372082845306,-0.0467529056136336,0.618077788809965,0.00448952421265686,0.00217492141375739,0.00231460279889947,0.515556368395151
"47","ratio_quantity.0105010B0",4,7,7,Inf,Inf,10,0.000582368628545734,0.00101155439993198,0.504765719963802,0.576756119455704,0.615983294732137,-0.0392271752764329,-0.0680134530925348
"48","ratio_quantity.0105010C0",4,6,6,6,6,47,-9.43610988700882e-05,-0.00875815734680278,0.506524724147093,0.0108338632250018,0.00524512721439674,0.00558873601060505,0.515858091849238
"49","ratio_quantity.0105010D0",5,6,6,6,6,32,-0.00725783189405786,-0.225539883312858,0.603938550013823,0.0323273029109928,0.0203098022995618,0.012017500611431,0.3717446099515
"50","ratio_quantity.0105010E0",3,5,5,5,5,5,-0.000355150809385859,-0.000919947863430143,0.502346793986228,0.386620950752522,0.357634634209574,0.0289863165429486,0.0749734759239752
"51","ratio_quantity.0105020A0",3,76,76,Inf,Inf,77,0.00691411424881977,0.0163255248532813,0.537495853992655,0.44104097165864,0.582540215182213,-0.141499243523573,-0.320830155510113
"52","ratio_quantity.0105020B0",4,18,18,18,18,77,-0.00627901266393031,-0.0248424337020244,0.500032655772762,0.254473072647542,0.0410005842920527,0.213472488355489,0.838880460453116
"53","ratio_quantity.0105020D0",4,12,12,12,12,12,-0.00493173053081693,-0.0144450201903122,0.500995245226831,0.362935077180794,0.175901605349945,0.187033471830849,0.515335892258436
"54","ratio_quantity.0105020E0",4,16,16,Inf,Inf,18,0.00422308814528663,0.0442465305575671,0.598054056785876,0.132290673567271,0.174658965503783,-0.0423682919365123,-0.320266658215839
"55","ratio_quantity.0105020G0",2,56,56,56,56,56,-7.16466403246187e-06,-0.000285102937391952,0.522727272727273,0.0251372601235966,0.0248220149061682,0.000315245217428324,0.0125409537824849
"56","ratio_quantity.0105040A0",16,66,66,66,66,80,1.16666666666667,-145949987924045,42717069636305.8,1,1.00000000000004,-3.73034936274053e-14,-3.73034936274052e-14
"57","ratio_quantity.0106010E0",2,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.941714694549498,NA,NA
"58","ratio_quantity.0106010H0",4,24,24,24,24,94,-0.00416904561147046,-0.212572616116201,0.706715104204008,0.0196374869112735,0.0137382984169705,0.00589918849430305,0.300404452003298
"59","ratio_quantity.0106010N0",2,7,7,7,7,7,-0.00011344832262592,-0.00216580026053871,0.506383577611201,0.0527319711093762,0.0453387719374832,0.00739319917189302,0.140203353228691
"60","ratio_quantity.010602000",4,16,16,16,16,26,-1.33844681822602e-05,-0.0288086130700862,0.502509349203383,0.000536427168971584,0.000136898238709543,0.000399528930262041,0.744796224672962
"61","ratio_quantity.0106020B0",3,4,4,4,4,46,-0.00017775873444548,-0.0197323730611185,0.505082611837461,0.00909433246484771,0.000295834442969486,0.00879849802187823,0.967470460958737
"62","ratio_quantity.0106020C0",4,77,77,77,77,77,-0.00102149421875565,-0.0056895693476502,0.521739130434783,0.180559549972928,0.157065182941548,0.02349436703138,0.130119769543636
"63","ratio_quantity.0106020I0",4,52,52,Inf,Inf,53,0.00114383957668709,0.00489192144678831,0.508235230728997,0.235818564462789,0.287582607317644,-0.0517640428548552,-0.219507921154457
"64","ratio_quantity.0106020J0",5,3,3,3,3,3,-7.42227600241352e-05,-0.0124050406127192,0.507931222586277,0.006097483668345,-3.98746636369705e-05,0.00613735833198197,1.00653952774716
"65","ratio_quantity.0106020L0",2,7,7,7,7,7,-9.84129768330651e-05,-0.00270783091804133,0.506652003115811,0.0366140088218814,0.029232821938857,0.00738118688302442,0.201594611475956
"66","ratio_quantity.0106020M0",5,22,22,22,22,45,-0.00997907873237731,-0.0151630191502498,0.522991654232011,0.659383163179362,0.506737075592651,0.152646087586711,0.231498309496855
"67","ratio_quantity.0106020P0",3,37,37,37,37,44,-0.00046844164335428,-0.021804168893516,0.645896511128761,0.0216374364331182,0.0194616622868747,0.00217577414624351,0.100556004079729
"68","ratio_quantity.0106030A0",13,3,3,3,3,16,-0.0463791700569572,-24217184114349.6,1.9170056956857,0.0241935483871178,-2.66453525910038e-15,0.0241935483871205,1.00000000000011
"69","ratio_quantity.0106030P0",16,2,2,2,2,16,-0.953620829943045,-0.977264321594392,0.974029057821167,0.979047619047636,-1.4210854715202e-14,0.97904761904765,1.00000000000001
"70","ratio_quantity.0106040G0",4,2,2,2,2,2,-0.00228219065811669,-0.00466911480604794,0.505919873855886,0.491397182893146,0.306447308776443,0.184949874116703,0.37637552789333
"71","ratio_quantity.0106040J0",1,3,3,3,3,3,-0.000103529872722031,-0.00901653524293876,0.505154639175258,0.0115857533579693,0.00154335570393228,0.010042397654037,0.866788489600404
"72","ratio_quantity.0106040L0",3,53,53,53,53,53,-3.09233061949308e-06,-0.0247399259729063,0.51063829787234,0.000128085858202381,-1.72536809137935e-05,0.000145339539116175,1.13470402709511
"73","ratio_quantity.0106040M0",5,26,26,Inf,Inf,27,0.00204843817165139,0.00378110627298741,0.503766609164933,0.543570501684529,0.673690323642366,-0.130119821957837,-0.239379844113312
"74","ratio_quantity.0106040N0",4,13,13,13,13,18,0.000725425402562554,0.139063189939822,1.05981031636916,0.00591770707708709,0.00660219315101759,-0.000684486073930493,-0.115667447714803
"75","ratio_quantity.0106040R0",6,2,2,2,2,7,-0.000850471407173704,-0.0667611649485762,0.541980050564682,0.0145918114637062,0.00988423187869595,0.00470757958501025,0.322617900917873
"76","ratio_quantity.0106040X0",5,51,51,51,51,55,-0.000170668687979749,-0.153858344581375,0.559854306945341,0.00117835837712647,-4.1020921112361e-05,0.00121937929823883,1.03481192301819
"77","ratio_quantity.0106050B0",4,27,27,53,53,45,0.00766727142883472,0.0310448914421437,0.538918150679973,0.247232650834842,0.289914112309988,-0.042681461475146,-0.172636831466319
"78","ratio_quantity.0106050M0",3,44,44,44,44,44,-0.0196045421099586,-0.594885520403627,0.731286867731224,0.0525596930382531,-0.00105686422546647,0.0536165572637196,1.02010788428116
"79","ratio_quantity.0106050S0",4,26,26,26,26,26,-0.0695839352060749,-0.100440064017564,0.864378832641598,0.762374564988099,0.681872900002362,0.0805016649857364,0.105593324702527
"80","ratio_quantity.0106060B0",12,91,91,95,95,92,0.00697690085044672,0.00703907125406456,1.89351030470147,0.995107632093935,0.998792270531403,-0.00368463843746847,-0.00370275367069102
"81","ratio_quantity.0106070A0",2,12,12,12,12,12,-0.00545128968496988,-0.00535108354498212,0.511363636363636,1.02417761663266,0.544464124355315,0.47971349227735,0.46838896348328
"82","ratio_quantity.0106070B0",4,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.319720161275083,NA,NA
"83","ratio_quantity.0106070C0",3,69,69,69,69,69,-4.37653267196692e-05,-0.00108416085870119,0.516129032258065,0.0404116926212907,0.0390549674929809,0.00135672512830974,0.0335725885333236
"84","ratio_quantity.010701000",2,15,15,15,15,15,-0.00072916253901257,-0.0371646757539414,0.533805420162943,0.0203489365373163,0.0121531126119243,0.00819582392539208,0.40276423833562
"85","ratio_quantity.0107010AA",5,24,24,24,24,54,0.000781755347437832,0.0103613290089659,0.638549245864941,0.0808795815109406,0.0857766531307115,-0.00489707161977086,-0.0605476874173543
"86","ratio_quantity.0107010G0",13,3,3,7,7,13,-0.0022912730634723,-0.852286189227464,0.809124894480801,0.00283179158013984,-5.55111512312578e-17,0.0028317915801399,1.00000000000002
"87","ratio_quantity.0107010J0",4,7,7,7,7,37,-0.00085430954651068,-0.0435683567364579,0.503264671841963,0.0267060339869122,-0.000454530839031408,0.0271605648259436,1.01701978059543
"88","ratio_quantity.0107010N0",3,78,78,78,78,78,-0.00148631100082413,-0.0273874020246501,0.681964012733958,0.0557561902499172,0.0513972769551655,0.00435891329475169,0.0781781049819517
"89","ratio_quantity.0107010Z0",2,53,53,NA,NA,53,-0.000473853114329407,-0.000544666524342811,0.51063829787234,0.870461438455936,0.848190342082454,0.0222710963734821,0.025585391138047
"90","ratio_quantity.0107020F0",5,31,31,NA,NA,31,-0.0031582944385945,-0.178898288081532,0.550677777739571,0.0208124289329119,0.00934185733454921,0.0114705715983627,0.551140457240126
"91","ratio_quantity.0107020J0",4,24,24,29,29,29,-0.00400728746615545,-0.00509758604066178,0.502385005704565,0.845503231088453,0.566324792793422,0.279178438295031,0.330192041886857
"92","ratio_quantity.0107020P0",4,20,20,Inf,Inf,23,0.0251468357083731,0.109055658034113,0.655846899701799,0.271676131123918,0.425046289432554,-0.153370158308636,-0.564533062489323
"93","ratio_quantity.0107040A0",9,48,48,Inf,Inf,49,0.000153444836581195,0.000153468385512531,964579188906.286,0.999999999999999,0.999999999999999,0,0
"94","ratio_quantity.0109010U0",1,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.999982105217226,NA,NA
"95","ratio_quantity.0109040N0",3,50,50,50,50,50,-1.95952847841694e-05,-1.95956656217571e-05,2.42474450958863,1.00000016049777,0.999992079116536,8.08138123686852e-06,8.08137993982504e-06
"96","ratio_quantity.0201010F0",2,48,48,Inf,Inf,50,2.60501720347805e-07,2.60503602268432e-07,0.568909431651619,0.999997456792881,1.00000111996605,-3.66317316413678e-06,-3.66318248036854e-06
"97","ratio_quantity.0202010B0",4,15,15,15,15,15,-0.00315156345450381,-0.00346443610295946,0.507815088586416,0.913579400576636,0.671540561069542,0.242038839507094,0.264934650840774
"98","ratio_quantity.0202010D0",3,79,79,79,79,79,-6.29456511642641e-07,-0.00303891963156152,0.523809523809524,0.000207761130908441,0.000194542544163946,1.32185867444954e-05,0.0636239641491013
"99","ratio_quantity.0202010F0",4,27,27,27,27,33,-0.000773617460932978,-0.172844478681725,0.640086887872951,0.00452870876418998,0.000902869168394986,0.003625839595795,0.800634305404164
"100","ratio_quantity.0202010J0",3,3,3,3,3,3,-3.91110967959437e-05,-43396835671389.8,0.999999999999968,3.91110967959446e-05,-4.33680868994202e-19,3.9111096795945e-05,1.00000000000001
"101","ratio_quantity.0202010L0",3,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.000110300214346943,NA,NA
"102","ratio_quantity.0202010P0",3,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.325385332769506,NA,NA
"103","ratio_quantity.0202010V0",4,22,22,22,22,22,-0.000261188316854692,-0.126315365595984,0.565106064442659,0.00232893609735905,0.00140454921394349,0.000924386883415558,0.396913803029541
"104","ratio_quantity.0202010Y0",3,5,5,5,5,26,-2.16646839026692e-06,-0.00466843556466782,0.503343617894643,0.000468425781907501,0.000270434703031563,0.000197991078875938,0.422673316719862
"105","ratio_quantity.0202020D0",3,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.122953641607303,NA,NA
"106","ratio_quantity.0202020L0",2,25,25,NA,NA,69,-0.000449523851668222,-0.00049775468248525,0.506965952251299,0.903411216743664,0.875923691516709,0.0274875252269551,0.0304263714214592
"107","ratio_quantity.0202020U0",2,6,6,6,6,6,-1.36202929834258e-05,-0.0066922172135593,0.50185075895256,0.00205234330961642,0.00118385926790786,0.000868484041708558,0.423167039178682
"108","ratio_quantity.0202030C0",5,4,4,47,47,47,-0.00206653345341604,-0.0228218980816849,0.501027206579437,0.0913139961691812,0.0459434700000153,0.0453705261691659,0.496862781967247
"109","ratio_quantity.0202030S0",6,3,3,3,3,16,-0.00164335843601541,-0.0019323903439727,0.503378391467554,0.850894974983492,0.749690568159523,0.101204406823969,0.118938775993985
"110","ratio_quantity.0202030W0",4,35,35,35,35,35,-2.7728597383089e-05,-0.0324313848217617,0.532786430945092,0.000964179851177324,-2.46654340604034e-05,0.000988845285237727,1.02558177712414
"111","ratio_quantity.0202030X0",2,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.204397859004676,NA,NA
"112","ratio_quantity.0202040A0",5,51,51,51,51,79,-0.00749031689596613,-0.260585013278317,0.738324378544942,0.028824314099833,-0.00161075121953677,0.0304350653193698,1.05588168425996
"113","ratio_quantity.0202040B0",4,44,44,44,44,44,-0.0158843146083438,-0.0221158966230147,1.03809126625665,0.734114955631233,0.718813493106052,0.0153014625251809,0.0208434147919298
"114","ratio_quantity.0202040C0",5,46,46,Inf,Inf,77,0.00127537960773113,0.00552577324324724,0.504288345018061,0.230854474083773,0.258674224081247,-0.027819749997474,-0.120507735914092
"115","ratio_quantity.0202040D0",5,8,8,8,8,8,-0.00306800120771661,-0.1589179603878,0.669012210955057,0.0223735674271037,0.0132018328683672,0.00917173455873656,0.40993617082387
"116","ratio_quantity.0202040G0",5,3,3,3,3,9,-0.000914473768234434,-0.127613633531477,0.565061718089886,0.00736625138096106,0.00251116879993422,0.00485508258102684,0.659098139601286
"117","ratio_quantity.0202040H0",4,5,5,NA,NA,15,-0.002554828609622,-0.0650258778644802,0.509474086007553,0.0400807882726015,-3.63235458649266e-05,0.0401171118184664,1.00090625827062
"118","ratio_quantity.0202040T0",3,45,45,Inf,Inf,77,2.10605051729961e-05,0.0027512615582724,0.631953773112681,0.00766582535038769,0.00779912943729433,-0.000133304086906638,-0.017389397855235
"119","ratio_quantity.0202040U0",2,46,46,46,46,46,-2.50201501616242e-05,-0.00270188797762417,0.518518518518518,0.00928526719549803,0.00793417908677033,0.0013510881087277,0.14550880230811
"120","ratio_quantity.0202040V0",5,7,7,7,7,16,0.000143152923590588,-2.2977903041219,0.658550930980793,0.000727684526527977,0.00159718704702332,-0.000869502520495341,-1.19488939065947
"121","ratio_quantity.0203020D0",3,2,2,2,2,2,-0.0018228564039591,-0.00280598942611195,0.506596627163783,0.652528788872247,0.50140269591954,0.151126092952708,0.231600652001724
"122","ratio_quantity.0203020F0",4,4,4,4,4,4,-0.000109958976087919,-0.00526342430110838,0.523392412152521,0.0210011069811544,0.0163791495018983,0.00462195747925605,0.220081612050433
"123","ratio_quantity.0203020G0",2,51,51,51,51,51,-7.6403927029894e-06,-0.00124918585200753,0.510204081632653,0.0061239382123675,0.00574955896992102,0.000374379242446481,0.0611337393460976
"124","ratio_quantity.0203020I0",2,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.431641051639355,NA,NA
"125","ratio_quantity.0203020P0",3,45,45,Inf,Inf,46,2.19583994466246e-05,0.00939370046734215,0.522028132905621,0.00297649284169038,0.00352332006193472,-0.000546827220244333,-0.183715281483353
"126","ratio_quantity.0203020R0",2,21,21,21,21,21,-6.54363235113391e-05,-0.0026239256373767,0.506329113924051,0.0250037663505619,0.0198342967931661,0.00516946955739579,0.206747634932991
"127","ratio_quantity.0203020X0",4,15,15,15,15,15,-0.001124047570342,-0.0446330226998281,0.63913015031136,0.0263082610147595,0.0245495463464021,0.00175871466835732,0.066850282022466
"128","ratio_quantity.020400030",4,4,4,4,4,45,-3.36251967148871e-06,-0.0247657490961813,0.501588714627161,0.000137809628997602,-2.96888344112101e-06,0.000140778512438723,1.02154336719949
"129","ratio_quantity.020400040",5,2,2,2,2,2,-0.000159617773170084,-0.0104304280585419,0.511251290455721,0.015482063795791,0.00424250324817674,0.0112395605476143,0.725973015992214
"130","ratio_quantity.020400060",4,4,4,NA,NA,32,-3.519722354609e-05,-0.010646607452485,0.503539523147909,0.00333544978268153,0.000888962928160489,0.00244648685452104,0.73348034415742
"131","ratio_quantity.020400080",4,3,3,3,3,3,-4.06155344952105e-05,-0.00243211635582533,0.510256545559581,0.0167407377834722,0.0146711829564637,0.00206955482700842,0.123623872124182
"132","ratio_quantity.0204000AB",4,14,14,NA,NA,32,-1.4523686887653e-05,-0.000954561567178544,0.505347126723598,0.0152154592001693,0.0146119187652643,0.000603540434904931,0.0396662648800121
"133","ratio_quantity.0204000C0",3,2,2,2,2,2,-9.10277184427562e-06,-0.00934071074965008,0.508411815098149,0.000983629452762709,0.000285360664775917,0.000698268787986791,0.70989007702603
"134","ratio_quantity.0204000E0",4,2,2,2,2,2,-0.00316713806767148,-0.00742032001861458,0.501382322274565,0.430195814640903,0.177523318865346,0.252672495775557,0.587342989346538
"135","ratio_quantity.0204000F0",3,25,25,25,25,33,-4.99645978637571e-05,-0.183084938627408,0.526501910963632,0.00028277024297774,-1.92728702158628e-06,0.000284697529999326,1.00681573492773
"136","ratio_quantity.0204000H0",4,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.618012710937304,NA,NA
"137","ratio_quantity.0204000I0",1,11,11,11,11,11,-8.73045353705691e-06,-0.00211886447727718,0.50561797752809,0.00412907587000081,0.00335206550520274,0.000777010364798065,0.18818021011513
"138","ratio_quantity.0204000K0",4,2,2,2,2,2,-0.000195119792394949,-0.00640019715104331,0.504689647305547,0.0306891638351671,0.0144514000444103,0.0162377637907568,0.529104144966952
"139","ratio_quantity.0204000M0",2,70,70,70,70,70,-4.43227241614997e-05,-0.0921186860330046,0.628011587494741,0.000525470752538931,0.000313741900504632,0.000211728852034299,0.402931754072483
"140","ratio_quantity.0204000N0",5,3,3,3,3,6,-4.63949959285102e-05,-0.024678411113228,0.507896470114948,0.00192008303459503,1.78871315938524e-06,0.00191829432143565,0.999068418851082
"141","ratio_quantity.0204000P0",6,5,5,19,19,19,-8.23293375825887e-06,-0.0234958728173411,0.504547213412203,0.000353434728915224,9.23552171658957e-05,0.000261079511749328,0.73869229702085
"142","ratio_quantity.0204000R0",3,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.137932263268366,NA,NA
"143","ratio_quantity.0204000T0",3,2,2,2,2,2,-0.000160760679451364,-0.00618451383605363,0.509317458661264,0.0261730247909961,0.0126005287006821,0.013572496090314,0.51856811349459
"144","ratio_quantity.0204000U0",3,3,3,3,3,3,-1.77490855201251e-05,-0.0110310926775001,0.501147517043279,0.00162976947655941,0.000354761505863785,0.00127500797069563,0.782324119474419
"145","ratio_quantity.0204000V0",3,2,2,2,2,10,-9.96407989473264e-06,-0.00896524947857879,0.507417350977814,0.00111825718109908,0.000489877887373699,0.000628379293725385,0.561927349402558
"146","ratio_quantity.0204000Y0",21,3,3,3,3,20,-3.1990900366118e-05,-0.333760786542213,0.607147419692483,0.000105380997525514,-4.33680868994202e-19,0.000105380997525515,1
"147","ratio_quantity.0205010J0",6,4,4,4,4,32,0.00140491655249686,0.00175197578479463,0.518494259504839,0.842526972716853,0.880461494409996,-0.0379345216931423,-0.0450246970382643
"148","ratio_quantity.0205010N0",7,2,2,6,6,6,-0.000963090329088206,-0.00617487299005083,0.509730489992109,0.172307196073039,0.104288404715841,0.0680187913571979,0.394753050989034
"149","ratio_quantity.0205010Y0",3,32,32,32,32,32,-0.000608395356602022,-0.0355643851400416,0.529020751696803,0.017715266576401,0.0142651446975297,0.00345012187887127,0.194754160993958
"150","ratio_quantity.0205020E0",3,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.0877664781594399,NA,NA
"151","ratio_quantity.0205020H0",5,2,2,2,2,2,-0.000569427898411534,-0.00336195452290422,0.507080765959738,0.170197835195918,0.138755149482241,0.0314426857136776,0.18474198380657
"152","ratio_quantity.0205020M0",4,29,29,29,29,29,-0.000259088442691409,-0.000326563268213499,0.507042253521127,0.793638099219934,0.775242819788843,0.0183952794310902,0.02317842282165
"153","ratio_quantity.0205040D0",3,Inf,Inf,Inf,Inf,Inf,NA,NA,NA,NA,0.981618190188833,NA,NA
